,X,Y,impact_parameter,angle,z_factor,flux_o
0,6.900469346656399,-3.607347085896148,7.786490236445944,1.0891003752077686,1.4176849482440468,7.587810326160176e-13
0,-28.202212063800406,45.70767260791635,53.70806364526686,3.6944276250639323,0.9874788020941218,1.2498193899393338e-14
0,-36.71684970023979,-38.267954109312,53.0336059835875,5.5184697774799565,0.9781503282444284,1.3339217155740822e-14
0,25.568018685211587,31.842823864531212,40.837348238528996,2.4650588921799668,1.0710431607919921,2.481095636736787e-14
0,3.5869784991825453,-5.166232486159868,6.289385729516948,0.6068984734219567,1.2580262597592091,9.801754466161616e-13
0,-4.078557937840918,-22.93019935657367,23.290098269104337,6.107157834424238,1.0212756111045775,6.028251458543704e-14
0,25.522414450927503,37.55626663490914,45.407783506325245,2.5447045845527576,1.0576680587448428,1.6958330517939276e-14
0,95.89759716569,8.601208592916759,96.28255258047442,1.6602485670946219,1.1070660216038595,6.572580971376411e-15
0,-15.554304448017819,-22.439680694176523,27.303400090798682,5.677064250468325,0.9914567560833272,6.338437352646252e-14
0,-28.72552197096266,8.264030167237364,29.890630757969422,4.432264162678448,0.8981594753980512,3.445691928031742e-13
0,6.74321923374551,-11.62839933250666,13.442123220332297,0.5255032001086756,1.1132796855645555,2.436045121225906e-13
0,29.943881955525733,-25.24576071861012,39.16611419106799,0.870320291107808,1.0816718726883408,2.5535916413487553e-14
0,-28.944480017803954,13.823397554789521,32.07599169875833,4.266835091009632,0.9253126144839458,1.8976866171080724e-13
0,-2.4707298555665793,-37.2542281745725,37.33606865890274,6.216961497208484,1.016314630351943,1.5988716611958147e-14
0,39.28300387082598,-35.181748581200786,52.734332520153814,0.8404190390057389,1.0637181259184498,1.1152822342625047e-14
0,32.456089276531195,13.681967241076093,35.22206636062175,1.969743857488523,1.1578636694893323,6.365221007864994e-14
0,-40.12850457289546,41.345582960479916,57.617307378936225,3.9120537013232237,0.9739114407644212,1.4071615855840931e-14
0,11.27095615468282,8.427404266472648,14.073222634185246,2.2128300895808932,1.2952362210553605,4.60191284278933e-13
0,16.787797833861497,-30.980729091321493,35.23685189032157,0.49658668903395087,1.0498397743075514,2.1640253250758496e-14
0,14.110758666806523,-20.8100916011642,25.143059133719195,0.5958576953806444,1.0746751942154953,5.684360627701431e-14
0,17.59618185378908,-33.38875716587209,37.741684129264705,0.4850207617569817,1.046486611727787,1.7844477973645237e-14
0,-8.141478423283196,-44.68821353546167,45.42378341692605,6.102977698088924,1.008261744688671,9.774188616929184e-15
0,49.00796398946661,24.268551310951803,54.687687070538615,2.030593414100579,1.104254893067183,1.8565037397633396e-14
0,-70.45597838799956,9.871338303831145,71.14413686677874,4.573188618775941,0.9172487540308714,3.181494020395956e-14
0,19.604609034472173,23.905646363369108,30.916348805202897,2.4547255054335873,1.093294696970651,5.640654658947594e-14
0,-19.620743822054038,-29.6609401361751,35.563252914946275,5.6987674126806915,0.9904904218288143,2.962154865077701e-14
0,7.691047950749785,8.880027623886171,11.747642707441948,2.4278220448407954,1.306359356407049,6.599951192140964e-13
0,3.9999569361130938,-27.343995260701494,27.635009178721564,0.14525260343994706,1.0349003299832593,3.5206967004148234e-14
0,99.06394646386252,-17.079917367473833,100.52556424250875,1.4000618348868135,1.0970801134357908,5.320779870644119e-15
0,-2.720568494832028,-33.861082053939406,33.97019827435056,6.203012529030401,1.017465814294263,2.0814829828457147e-14
0,-11.54254419724503,22.80109540784927,25.556217997645895,3.610209935624977,0.9971812932025613,1.2482076663566603e-13
0,64.88408858867993,23.286680746014824,68.93630721289387,1.9153747848495977,1.1037844435047757,1.1864524668730865e-14
0,20.517997468016762,20.47293086042427,28.984980905863207,2.3550950618243554,1.1132225713473118,7.293021756566462e-14
0,-37.14260008081277,-9.288447533425076,38.28639442862677,4.95743852995866,0.9115125661439362,1.4765243950064804e-13
0,82.71238508217375,-21.57336213186247,85.47952152214165,1.3156567456969859,1.0974644593857297,7.228743458789285e-15
0,-29.03951924690846,45.09874373330144,53.6394478384478,3.7136745575104464,0.9863457424066883,1.287244729989999e-14
0,-4.226454225337754,38.815967418192386,39.045386948128055,3.250049807504278,1.0158476345965353,2.386344062339081e-14
0,83.91361395746503,-5.209307597506734,84.07515383897857,1.508796481776987,1.1166442947724209,9.381407182395437e-15
0,-17.29072677442959,-37.85297026812965,41.615100510606524,5.854702056832675,0.9979221533115427,1.5458943560600518e-14
0,-55.31642973268314,35.425090751582616,65.68747561848252,4.142786314226007,0.9571665685924466,1.5235643687027007e-14
0,93.50960808780715,-15.163918814049584,94.73115241848573,1.410031516913608,1.1015370279931347,6.300524895838366e-15
0,16.375557847073804,38.768603452746554,42.08519345897287,2.741932861185669,1.0458947076920184,1.8914865846830118e-14
0,-88.85299391686884,29.12211910049351,93.50375580100759,4.395666221421465,0.940958592821004,9.734706937749831e-15
