,X,Y,impact_parameter,angle,z_factor,flux_o
0,-4.982843374123552,6.585957661711426,8.258545054239422,3.789295495757034,1.0226060906589112,1.2430558207724024e-13
0,5.214594712956855,-1.8220100634202854,5.523741367189667,1.2346508867563712,1.1944571859089146,6.190614316969291e-13
0,-3.206673137937286,-4.430623076899311,5.469293689602093,5.656695503389383,1.0192885999406518,3.2202247887686456e-14
0,-3.9697322501865715,-3.623735981737851,5.374963869972795,5.452253652767515,1.0630210029887508,2.481339032506355e-12
0,-4.196720993775988,-3.5460877297199955,5.4942884240337095,5.4139534425593085,1.0217199821089615,6.813161670491398e-14
0,-6.8050921267389395,3.7129159195472807,7.752098004993998,4.212923634816042,1.0089474169868207,7.485588822429856e-15
0,-3.1430058431996506,-4.481662760393835,5.473918781667119,5.67158503670248,1.0154094629291643,1.5888340159095373e-14
0,4.908640885747624,5.292289933546502,7.218246884524722,2.393785992711244,1.1648704408119541,5.351743256515954e-13
0,-0.10999798237212871,8.862777290724468,8.863459869661918,3.154003248068811,1.040156689950583,1.0254366975362413e-13
0,3.7197380836172007,5.982634157013069,7.0447400851537205,2.585329576370813,1.2122012416136763,8.372802588109135e-13
0,-5.256976894722591,-2.013877594911953,5.629521208676234,5.078230387711368,1.013211380952374,1.8357754011351536e-14
0,1.6790251869262562,7.631850126458262,7.8143625415675295,2.9250400790760733,1.102211818415193,4.708973782251489e-13
0,-3.5734529751424406,-4.161273237796803,5.485048871720128,5.573638890182163,1.0147650719507924,1.5591543751306964e-14
0,0.96739776958249,9.840487003045233,9.887924094656842,3.043599610955106,1.0181076358036725,1.1105632854698127e-14
0,-2.058986375128702,9.682854726530866,9.899348491091056,3.351114379809449,1.0138377423190226,9.02027325004338e-15
0,-4.128554732843988,-3.5994741806180564,5.477333161222213,5.429431259812858,1.0280424080687893,1.5877286662651428e-13
0,-1.0619013748705388,9.164936369356575,9.226250223373894,3.256943954445327,1.0276870306381347,5.028427746455018e-14
0,-0.5706679462583905,-5.421698055066607,5.451648530967472,6.178315138558412,1.0163783700104527,1.0968916105062891e-14
0,-3.481814287852609,-4.240360232803706,5.486682571375682,5.5957025977528465,1.0121732409209083,8.325152329207205e-15
0,6.720732653418979,3.2539605488088537,7.46702796646273,2.0216979278166174,1.0292402908476594,1.6822323152226267e-14
0,-6.290985348046836,5.780088448113242,8.543179684248255,3.9692896360468706,1.0106263627402088,1.2102013601970976e-14
0,-2.4094540395470365,8.17998469213669,8.52746259635773,3.4280464274580176,1.0367969157055823,1.6251801195714305e-13
0,-6.717697283679067,2.744532145747837,7.256715062215984,4.32453155435237,1.0107454349996179,1.533318619176407e-14
0,-4.14155638770547,8.699454692043608,9.63498838875603,3.5859143071439035,1.0113031207050396,7.703544270523637e-15
0,-4.603983199977436,8.07475381071959,9.295069144950189,3.659789560843458,1.0131966996341197,1.4605031453338053e-14
0,-4.091337112035088,-3.6887044752498044,5.508682244425026,5.446081281284285,1.0120366621821755,9.320324331256619e-15
0,-0.7098096231685905,7.562650953272335,7.595888305009079,3.2351757495341347,1.09139573786261,7.224489251432886e-13
0,5.2688446644534155,3.6982045597186124,6.437192016994891,2.1827966376329146,1.337157257477819,8.793311492916122e-13
0,-1.8555962115743876,9.617946907749344,9.795312145138325,3.3321815591541464,1.0157061517158041,1.2490305076750303e-14
0,-2.6243476432839836,-4.77013776530483,5.4443929737664565,5.780217871778613,1.0311381836130713,1.1013689540275101e-13
0,6.587681893464515,3.8978233063789065,7.654448331345036,2.1050783819751024,1.0386490428252917,3.1737052129876254e-14
0,-0.7758345025719954,-5.3561946408385515,5.41209203598098,6.1393376816628,1.0599265703381753,3.1197558557794374e-13
0,5.469359025570777,-1.5090828833117,5.6737306333044115,1.3015788503685104,1.0477329170437644,5.726674525089015e-14
0,-5.6402171010008635,-0.822031136567759,5.699805622642711,4.8571145835548934,1.0242097846843634,5.485165206986697e-13
0,-6.728755259420721,2.6312878864817013,7.224944517622772,4.339620801819346,1.0101245569370834,1.1989131581022165e-14
0,-1.0777961176537179,-5.341231994226157,5.448890133538623,6.084071181878412,1.020024910989895,2.1018629570579274e-14
0,-5.8597100584750645,-0.49762117699631936,5.880801714493446,4.797108201778712,1.0165650262839387,6.19137598569551e-14
0,4.112606093726438,-3.664611071757168,5.508439269829617,0.8429380892535641,1.0213039895475355,1.0825403896593066e-14
0,4.960926569739836,7.795862634402415,9.240468962386185,2.5748704593633587,1.0232064764668591,1.2007597990913953e-14
0,-3.91470302697847,-3.8580602012123353,5.4963195236096825,5.4904999253947215,1.0147215222298973,1.700484221712622e-14
0,1.5704793026452697,7.734082687978505,7.891922469495375,2.941256963035345,1.0954870945600546,4.2885191803154344e-13
0,-6.380957545008302,0.8713441492099453,6.440175449284031,4.576674556172228,1.0095455567714442,8.253028755192043e-15
0,4.593933245650049,-3.090512665064926,5.536740123792654,0.9786023819090679,1.0253133738621933,1.5432808417723808e-14
0,-1.2188477199757026,-5.27240475362838,5.411454670471989,6.05600132141354,1.0590664074796605,3.4824738648291713e-13
0,5.698911044344625,-1.0044663994384642,5.786755553758429,1.3963323901203353,1.0322319576816266,2.358052497813052e-14
0,-6.39725665598387,5.7647436512727825,8.611455282785819,3.9789513207625267,1.0092089431841267,7.235386919820302e-15
0,-6.493958748333296,1.6768947359716118,6.706972206635707,4.4596853675557,1.0135881845954697,3.8958057943770854e-14
0,0.9500586217209038,6.279518841855597,6.350981677656272,2.9914366274829574,1.3389836379780256,1.1918525913335622e-12
0,-6.62040556581123,2.6254845356915477,7.122003854462575,4.334839037761693,1.0131677611728045,3.6698380411228765e-14
0,3.403597902644636,-4.2902293706971655,5.47636254607742,0.6706649409898577,1.0285132444666187,2.39515346937606e-14
0,-2.029131496410505,-5.070377304661726,5.461327736123684,5.90251222324103,1.0136777426927903,8.667742591825181e-15
0,1.8121077159438255,-5.088622500404094,5.4016491302010685,0.3421073363216727,1.1090338682290506,5.094497653047943e-13
0,6.4927016848250565,2.6632110056431197,7.01768252550005,1.9600522098513007,1.0606855807046687,8.201253073046178e-14
0,4.608686454209923,-3.076935458083178,5.541436875615165,0.9821213753653277,1.0213912051849536,1.0295581674591265e-14
0,-0.05711811225489626,9.932394122138504,9.932558355038196,3.147343279463565,1.0166102513815243,1.0424769375949699e-14
0,-5.911446590044263,6.6879151145406865,8.925996267434114,3.865441051425967,1.0101784969779757,8.927975807110213e-15
0,3.88328873666494,-3.8784926078096076,5.488409270557595,0.7860160793154646,1.0335784121312066,3.2768307132237874e-14
0,-5.650804223258465,-0.8813253013889825,5.7191190454880445,4.86710709134993,1.023219602937068,3.29391068782352e-13
0,-6.464185001728648,3.490515103205069,7.346385738734136,4.217273059907428,1.0159211197567617,9.103737277589943e-14
0,2.6813276735911415,9.535660524444461,9.905470192303548,2.8674812628220363,1.0168303292358878,7.208535757172502e-15
0,-2.5880147555627206,8.990026504363232,9.355126772212323,3.421889929099669,1.0201602657432205,3.074409719285815e-14
0,6.350731233035605,0.7903583999481473,6.399722931082448,1.6946112810619742,1.0221449688711475,9.198467009994842e-15
0,-4.118851128561227,-3.6546115385529947,5.506461669436624,5.438136912241139,1.0139302797130072,1.509096773313357e-14
0,-4.36099855832529,-3.3875501122943286,5.5221195377337295,5.372812108684108,1.0126490296497517,1.1789329171869465e-14
0,-5.30486105338771,-1.9395870316226695,5.64832264030558,5.062914783877602,1.010526043080937,8.311016231644609e-15
0,-2.9446328480335056,-4.601333095405139,5.4628864956713645,5.7139060871684615,1.0205850230532028,3.6243085184194855e-14
0,3.8686147107091595,-3.910094392394614,5.5004561572065205,0.7800657505276745,1.0177641729537232,7.125868099042038e-15
0,3.814747792164563,-3.9594369685777635,5.4981307574451765,0.7667888200184846,1.01800339533367,7.415237180985987e-15
0,5.268721227891025,-1.9327460037997695,5.6120344343592095,1.2192040515555091,1.0524076957336277,7.149445924848318e-14
0,-5.888846045282845,-0.3718313093585417,5.900573384651927,4.775446893284787,1.0176808658103538,8.667751417599002e-14
0,-4.5370772331344575,8.383206926830814,9.532220528160853,3.6376624328489835,1.010978057030391,7.742092357133563e-15
0,-3.8760086209104547,7.452575119015377,8.400257063562949,3.621182662943792,1.028877639416661,1.5190417809193938e-13
0,0.3889751924769062,-5.433024416178089,5.446930879600889,0.07147264543718955,1.0221789385447062,2.076791059405731e-14
0,-3.3824964249487577,-4.312712843808787,5.480946463699897,5.618085987595341,1.0142190718091495,1.3180883206472404e-14
0,-6.3728318303540235,4.927332759459172,8.05553186700996,4.054218281847266,1.013409400499037,3.361616679323148e-14
0,6.0711553183794775,3.78218946549908,7.152893404267928,2.1279394992521063,1.110161015445759,2.5446379941710533e-13
0,-5.355532662704506,-1.6640151480932663,5.608090273379938,5.013641861786905,1.0245426065023657,2.696835762321864e-13
0,6.178070495336061,5.502224894814343,8.273030511152287,2.298396905239271,1.0363587022901923,2.913583579683438e-14
0,-4.751674228087471,-2.8256776589867925,5.528368855491441,5.2488800751839575,1.0222308665173585,9.942397346097873e-14
0,-6.157440501617557,0.31272312730322827,6.165376653969372,4.661644736455684,1.0134509715758055,2.9856512758497815e-14
0,6.344325258097431,2.0503268492192,6.667406030021133,1.8833766247958714,1.087637875447527,1.6661756614149506e-13
0,-1.4959791637859838,-5.219447528257052,5.429602762514994,6.004051834006004,1.0395644943291764,1.4399014819815247e-13
0,-2.149398438470928,-4.9946173534961655,5.437473324545722,5.876797838941617,1.0341429615727233,1.2054876939763897e-13
0,6.456265744541878,1.1286793747108887,6.554180688312052,1.7438665847187362,1.0207572766096336,7.804223493539045e-15
0,3.699103612453464,7.657836182648446,8.504458979614517,2.6915982596120056,1.059462643321878,1.1670520016031907e-13
0,-4.79587735481414,-2.5647447296124226,5.438598636642878,5.203472809283028,1.037110620729932,1.9071562679949148e-12
0,-4.857541374928349,7.814164398423636,9.200916989883792,3.6977669908041575,1.0130816442616457,1.5383735625267694e-14
0,6.343502880753213,1.0621535671732067,6.431811486539626,1.7366969503350793,1.0440484095112539,4.327150295246493e-14
0,-4.976996790493849,-2.5219547665420485,5.579493964247137,5.181399877140996,1.0130292370182492,1.5794711739324743e-14
0,6.158286451562396,5.534412670170701,8.279747316388523,2.3028891960106566,1.0366980087417503,2.980799330766439e-14
0,5.416466425878563,-1.5023099402180016,5.620946868557603,1.3002375728360436,1.1018065143256035,2.447981446796234e-13
0,-4.531469715794263,-3.1726321138924827,5.5317097099597,5.323204293846842,1.0136676266263962,1.6068702515400683e-14
0,-6.227347448893839,1.5165967305497094,6.409362050341569,4.473501235983748,1.019124689687626,3.4198465299347827e-13
0,-5.604223443048343,-0.05929996828434504,5.604537169637752,4.722969885283219,0.9958943709823941,3.816737926968108e-12
0,4.564941552509065,7.832454293181823,9.065651197382692,2.613898385273188,1.0313828577040434,2.5578637802528876e-14
0,-5.654266541152425,6.211840138931305,8.399862381612802,3.880036597548517,1.0164692028968927,5.236172734440437e-14
0,-2.2676369421320044,-4.918151169386662,5.415753708050356,5.851159606466541,1.0530869602227777,4.0409220675857644e-13
0,1.7567563658736567,-5.16780816891039,5.458244607902303,0.32768674509740203,1.0179033313994221,9.581273786542585e-15
0,-3.8370026536301642,8.42689363136926,9.259326413858448,3.568868702991612,1.0167690301979693,2.525844275804309e-14
0,-3.8024653324415065,7.994293442688472,8.852540327625253,3.585569122803251,1.022406569991357,6.369666588755118e-14
0,5.811985919313512,3.075213907619724,6.575417926179012,2.0574644020182538,1.222873340848638,6.530918492421046e-13
0,6.488362996329629,1.2405074293746872,6.6058847291239795,1.759706159758291,1.0205212269299155,7.569657753348381e-15
0,2.4791336514226257,-4.870506212602395,5.4651563956226,0.4708291582996593,1.0194379349221112,1.0674208194376581e-14
0,-5.511125306146271,7.367106712528658,9.200367571669657,3.7838586176564073,1.0099804165922508,7.328155537036571e-15
0,-5.772538383843045,5.28575299264982,7.826965190432866,3.9709823628757897,1.020181029854182,1.5535018780312034e-13
0,1.0314907965711062,-5.356435044748283,5.454848270302157,0.19024160656727107,1.0161156023440139,8.094284156942653e-15
0,-4.545205605394691,-3.1185935555877915,5.512215503793826,5.313744188107763,1.0222779599691558,8.879000000747112e-14
0,-6.231718740694747,0.5692899352090817,6.257668055550445,4.621288246252774,1.0136104815009679,3.2861420390362324e-14
0,-3.179115583023272,-4.46288371393906,5.479425785094994,5.664221669777486,1.0121876344610239,7.8037948776641e-15
0,4.414530450168444,7.041961306492921,8.311275361676323,2.5816358678567815,1.0657986687540881,1.2791474233573526e-13
0,-1.5038214003209325,-5.236995496021737,5.448632913806469,6.003555593062651,1.021670815903942,2.8725951563485753e-14
0,-5.530599441828314,-0.7714667133845343,5.584146405298843,4.850985293262509,1.0171063745419424,2.3342681417573246e-12
0,-1.5907708687124493,8.836170172327286,8.978221164076466,3.3197141188079744,1.0310212058256467,7.823292223196074e-14
0,-6.186424288607981,0.4645970749616501,6.203845252804238,4.63743023752774,1.0145742211976723,4.349501434121515e-14
0,-5.062690982476625,-1.8251951837241087,5.381651925082095,5.0584037461900095,1.0010663849457626,3.1152444241542447e-12
0,6.4080208085966195,5.2880246398055135,8.30818483632842,2.2607270483087873,1.0278202564489862,1.5544314327048973e-14
0,-0.6705257517561333,8.594069016748524,8.620187181749888,3.2194568303689386,1.0450381625236742,1.5601762567380976e-13
0,2.161503965202049,9.489797838320127,9.73284965484259,2.9176419811376957,1.0209386675152639,1.346694021091902e-14
0,-1.9987092676030114,9.544946701687026,9.751966277343673,3.348009862800336,1.0159925809602401,1.3563888379386425e-14
0,-1.5014201516752008,-5.243043361567744,5.453784572490553,6.004284846005808,1.0170437291269785,1.465075110330333e-14
0,4.723012185543551,6.74198202086871,8.231717055056606,2.5305059469521036,1.067494390165617,1.2840800433875016e-13
0,3.531019087705332,-4.170128666984934,5.464253736508668,0.7025990251786672,1.0510604217093835,8.730289421816521e-14
0,1.2760832577137302,8.127791272254695,8.227355556067629,2.985861464848065,1.0723341985007062,2.7223581584902733e-13
0,-5.007196383084999,-2.436921836371487,5.568716517777115,5.165327068638887,1.0184484483598775,5.6588005104482116e-14
0,4.3615517018690895,-3.331734979430409,5.488496262296012,0.9184662802287404,1.0694342930746148,1.4322004446245814e-13
0,-0.40395845515055934,9.245041955680522,9.253863149829954,3.1852594827430596,1.0290568701988931,4.8944843801897775e-14
0,-2.8182693040063413,9.269870173268023,9.688814937810946,3.4367377118743407,1.0147306502683742,1.2795263958405425e-14
0,6.673700244295067,2.2329289527358376,7.037346563774588,1.8936741648179387,1.0252613966414588,1.2092207274055964e-14
0,-6.288183546344224,0.6652053786012444,6.32327055472358,4.606994392300297,1.0117259668887266,1.795489948007569e-14
0,-1.0384805513036424,-5.294968533334972,5.395844106758776,6.089517588597432,1.079322731879387,6.155342426170583e-13
0,-1.2537881876387533,9.520945990169936,9.60314518099125,3.272526610165797,1.0200588788083387,2.192359065321652e-14
0,0.636651822615502,8.902767508596273,8.925502498759224,3.0702025069032683,1.0407532578046503,8.97289407198144e-14
0,4.8001762420703304,-2.50938029121319,5.416519306793398,1.0891003752077686,1.3490375946674116,9.254206139169156e-13
0,-4.883918853541027,7.915427467046766,9.300895406037629,3.6944276250639323,1.0119418082510094,1.1332773993337994e-14
0,-3.8043396928737905,-3.965054136498468,5.494966315105003,5.5184697774799565,1.0131846012009078,1.1587731948340935e-14
0,5.4561262343077255,6.795147829041532,8.714548037806026,2.4650588921799668,1.034603823388402,2.84954210347683e-14
0,3.0644586322645124,-4.413660617733262,5.373202653668485,0.6068984734219567,1.2442402201295426,1.0243437034672994e-12
0,-0.9524608457494228,-5.354862528672724,5.438909299084601,6.107157834424238,1.0295943859503602,5.835775003589786e-14
0,5.075156316268345,7.468099234658834,9.029380810070553,2.5447045845527576,1.0283575224226054,1.8975976518968994e-14
0,6.28037222796753,0.5632966119117403,6.3055831129893996,1.6602485670946219,1.0219258924507884,9.052164116456574e-15
0,-3.111286408420377,-4.488550020761723,5.461426956767016,5.677064250468325,1.023333965036216,5.5848016456782385e-14
0,-6.331202707665944,1.821420346127581,6.587996645630908,4.432264162678448,1.0181193326160751,2.0868706580134317e-13
0,2.722450066098735,-4.694751191386226,5.427008670660421,0.5255032001086756,1.084092310384822,2.709177188247594e-13
0,4.207902717181851,-3.54769315758536,5.503868822714108,0.870320291107808,1.0332684454135346,3.06676803086424e-14
0,-6.433208344373368,3.07239226416787,7.129219019432192,4.266835091009632,1.016833852545043,1.301303028792696e-13
0,-0.3605825469056425,-5.4369458676051154,5.448889808061941,6.216961497208484,1.0190028561329145,1.5820664105095097e-14
0,4.101912631768245,-3.6736614997026105,5.506493989196494,0.8404190390057389,1.0229897786819862,1.3037845956118868e-14
0,6.478134732369032,2.7308782162994847,7.030215177573518,1.969743857488523,1.063375826859096,8.94738370371375e-14
0,-6.072342543195859,6.256513793781788,8.718790559113582,3.9120537013232237,1.0108710351950216,1.2123801864417971e-14
0,5.491368333648351,4.1059498669537,6.856671968654544,2.2128300895808932,1.2020853637292677,6.202875656989815e-13
0,2.6017461181979584,-4.801343955292787,5.460951074729084,0.49658668903395087,1.0270002769851214,2.3630460541956718e-14
0,3.0631224161105264,-4.517394108283312,5.457982087331504,0.5958576953806444,1.0427982142060164,6.411939351202111e-14
0,2.546439387054828,-4.831869040594025,5.461804827838065,0.4850207617569817,1.0248146646808407,1.9402479277843308e-14
0,-0.9774975752673886,-5.365440783951533,5.453756165776396,6.102977698088924,1.015151579216625,9.511528105866763e-15
0,6.674832910065952,3.305351044674736,7.4484051921087016,2.030593414100579,1.034262971895116,2.412399619994323e-14
0,-6.34549844722094,0.889045377157406,6.407476275908349,4.573188618775941,1.012154154714474,2.1458184974259743e-14
