,X,Y,impact_parameter,angle,z_factor,flux_o
0,16.87223765523508,-37.49043796373247,41.11210700276994,0.4228880980699779,1.0395308319239474,1.3514853478419392e-14
0,-14.467711172699113,38.23923653879511,40.88464109719646,3.5032946920918033,0.9998508098492349,2.425027338196236e-14
0,19.459321093646757,13.8250091884269,23.87040126360958,2.188505931205425,1.1688699516871113,1.391242146431866e-13
0,23.83992140771354,10.114883396595024,25.89696350641658,1.9720598683228296,1.2034724321885546,1.3464645025377828e-13
0,-43.468160649958456,-20.40083878609627,48.01744696948065,5.151199573431304,0.9432985359575113,4.452937569841243e-14
0,24.269248871096018,23.65112382974203,33.8876393272973,2.343296202306789,1.0993785185819538,4.740955667599438e-14
0,22.50829422423233,15.745001083328546,27.46867976439034,2.181200044261161,1.14910046715579,9.735687263586453e-14
0,-37.188195133923536,-22.209000638384726,43.31514246397612,5.25075128606612,0.9534834170833326,4.5158672609122134e-14
0,0.4399929687712754,-3.489783834653536,3.517411694012701,0.1254185259576359,1.3188423475101463,1.2496524555846094e-12
0,36.50791256421277,32.59056242985595,48.93845562837617,2.299562829329046,1.0771557363700317,1.743887154857019e-14
0,-37.87741492722076,-24.90058029028024,45.32921199802109,5.293948137397102,0.9585778639743198,3.532797390107635e-14
0,-29.427821725299346,22.978385651945942,37.336348223487995,4.0494413728832335,0.9563555801827632,7.214127537310747e-14
0,-1.3181384184522709,-7.57059179727447,7.684487559438127,6.110800416964644,1.0885404756779247,8.420777812336836e-13
0,15.979397643807284,9.492200483675337,18.586097467763373,2.106812656232213,1.2397450534342453,2.6506247631456427e-13
0,-2.9218349566931394,36.95940712333427,37.074720422715615,3.2204838212875573,1.0189032606552124,2.785403497881693e-14
0,13.125463692954977,-33.636011731244174,36.10621944124689,0.37204751053218427,1.0403401011864712,1.856697725333419e-14
0,7.550541507990746,-28.55171119803261,29.533216712707606,0.2585331078086516,1.0397145000504395,3.019174323536269e-14
0,-10.833959464953868,-35.40916142036608,37.02949351775967,5.986265178696538,1.0056120010004863,1.8731141115394752e-14
0,15.59218006518404,-3.3922680313737215,15.956928325395296,1.356572524445607,1.325874307370086,3.5014947672695504e-13
0,5.760315641637223,-24.42664743107241,25.09665995731717,0.23158982080318732,1.0438441121504805,4.6051818660035373e-14
0,32.577734393903754,33.89921893838527,47.01559127430302,2.376070709693438,1.0714285159998016,1.7929248579945324e-14
0,18.71582038464351,20.152792232227036,27.50303560383013,2.3931476411463923,1.1134372339071668,8.223708546775034e-14
0,-71.0320236740655,-18.098179857189727,73.30138130605854,4.961869854852927,0.930546127285216,2.1896409687721064e-14
