,X,Y,impact_parameter,angle,z_factor,flux_o
0,-5.279630293946983,-1.1594657483603699,5.405446962313438,4.928568368873625,1.0184502472850272,1.1681567196611334e-13
0,-9.72476475858749,3.468107696940547,10.324670484206433,4.369823162922689,0.9961577951600102,1.783608933776441e-13
0,3.9086342526104083,-3.6494620078151385,5.347522292348619,0.8196754105855427,1.0820088071935694,1.9455869549383401e-13
0,4.169494548738614,8.06381060058193,9.077980292665242,2.6643883579000907,1.1781575037133432,6.047830212533613e-13
0,3.821467032431718,-3.7471563417045544,5.352082858956795,0.7952161051005892,1.064983165028631,1.2676957548549182e-13
0,-0.7696083029401851,-5.264618825942527,5.320574059481077,6.138028482877994,1.094031476706322,8.013214916990308e-13
0,4.476992240301375,-2.9559933182294063,5.364825814239976,0.9872399891878494,1.0468878612707306,5.830727698351944e-14
0,4.862185870553084,7.409530438262919,8.862392044778359,2.5608663442998902,1.20523451460972,6.30460476697983e-13
0,6.587449098206548,1.3912842995451729,6.732767456523592,1.7789397454723408,1.5330048369129616,6.58961801552084e-13
0,-6.999793339111717,3.0824276570017553,7.648429057716498,4.297580697329674,0.9542925723152011,2.9887441539636714e-12
0,4.1154158630664055,-3.431850401961,5.358567430518952,0.8757229846367623,1.0526082834740247,7.862155721740487e-14
0,9.686577147314228,5.82344695678785,11.30231442180724,2.112088368978285,1.09301521381005,1.1072701210369225e-13
0,4.8300269418755315,11.043769129405778,12.053795951602115,2.7293054972269113,1.070919067434179,1.27347835506627e-13
0,3.273270512695845,-4.225915095994977,5.3453398627068,0.6590418785971586,1.0760043267901431,1.893332676677083e-13
0,-0.9205659270227761,-5.274182926127428,5.3539188604469325,6.110384159504108,1.0285542886296786,5.425355205074353e-14
0,9.627801849338143,2.190479419242388,9.873842642874324,1.7945042847390582,1.0700476072804002,6.715437380580805e-14
0,-9.298044039785745,2.3541018599668764,9.59142421816983,4.46441729104729,0.9981838996733906,1.8094442019786272e-13
